Year,Oblast,0,1,1.1,1.1.1,1.1.1.0,1.1.2,1.1.3,1.1.4,1.2,1.2.1,1.2.2,1.2.3,1.2.4,1.2.5,1.3,1.3.1,1.4,1.5,1.6,1.7,2,2.1,2.1.1,2.1.1.1,2.1.2,2.1.2.1,2.2,2.2.1,2.2.2,2.2.3,2.2.4,2.2.5,2.2.6,2.2.7,2.2.8,2.3,2.4,2.5,3,3.1,3.1.1,3.2,3.3,3.3.1,3.3.2,3.3.3,3.3.4,3.3.5,3.4,3.4.1,3.4.2,3.4.3,3.5,3.5.1,3.5.2,3.5.3,3.5.4,3.5.5,3.5.6,3.5.7,3.5.8,3.6,3.6.1,3.6.2,3.7,4,4.1,4.2,4.2.0,4.2.1,4.3,4.3.1,4.3.2,4.3.3,4.4,4.4.1,4.4.2,4.5,4.5.1,4.5.2,4.6,5
2001,Бургас,53.20050384,90.98039216,89.65517241,91.66666667,,91.66666667,0,0,92.98245614,88.88888889,100,100,75,100,84.07960199,83.33333333,100,0,96.71361502,,47.08909617,58.77862595,50,50,,,43.12130178,49.27536232,35.32363271,32.90529695,22.22222222,42.99424184,42.59259259,18.51851852,47.69775679,79.09319899,89.47368421,71.48288973,50.71022727,21.62162162,0,94.44444444,10.11058452,11.68539326,5.405405405,66.66666667,,,40,100,100,25,100,0,100,0,0,0,0,0,0,90.76655052,93.33333333,76.76056338,66.66666667,90.45226131,85,92.79279279,,93.26923077,81.08108108,0,0,,92.17687075,0,89.50617284,,,,,
2001,Варна,46.87264506,91.32492114,91.61290323,78.94736842,,50,100,98.26086957,96.58119658,97.36842105,96.36363636,100,90,100,86.82926829,83.33333333,84.21052632,0,94.20289855,,37.7686068,51.19305857,40,33.33333333,,,33.60599864,21.81818182,28.08683853,31.85579196,29.24528302,44.17582418,21.32152589,28.125,43.87895461,87.82608696,84,58.06451613,47.9252166,23.17073171,0,97.87234043,7.692307692,10.98654709,5.317577548,25,,,66.66666667,66.66666667,50,100,98.86363636,0,98.86363636,0,0,0,0,0,0,96.44808743,96.15384615,91.12426036,84.61538462,90.81364829,80,97.44897959,,97.86096257,97.22222222,100,0,,84.24068768,0,96.19565217,,,,,
2001,Велико Търново,54.25185874,92.89340102,87.5,90,,100,0,0,94.59459459,90,95,100,0,100,92.59259259,50,100,0,93.33333333,,47.09696434,53,0,0,,,44.92099323,50.70422535,29.76939203,38.74643875,27.27272727,36.58536585,34.42028986,50,41.93083573,78.43137255,75,79.5620438,68.98047722,26.19047619,50,88,17.69911504,16.66666667,50,0,,,50,100,0,0,100,0,100,0,0,0,0,0,0,94.52554745,77.77777778,89.33333333,100,93.28063241,92.30769231,94.79166667,,94.04761905,94.73684211,0,0,,93.39622642,0,92.40506329,,,,,
2001,Видин,54.22149123,90.26548673,77.77777778,100,,100,0,0,100,100,100,0,100,0,88.57142857,100,100,0,93.75,,46.43377001,61.9047619,0,0,,,43.02229562,25,32.89473684,55.41401274,38.46153846,33.33333333,30.55555556,0,45.45454545,88.88888889,100,63.07692308,59.79381443,22.22222222,0,100,24.61538462,41.17647059,18.75,0,,,75,75,0,0,100,0,100,0,0,0,0,0,0,90.66666667,100,89.47368421,100,93.00699301,100,85.71428571,,86.79245283,95,0,100,,100,0,100,,,,,
2001,Враца,53.50626511,92.54658385,76.47058824,85.71428571,,100,100,50,98.14814815,100,100,100,100,0,91.70506912,75,100,0,96.55172414,,45.29966535,61.29032258,0,0,,,43.70468029,51.13636364,34.93975904,38.06646526,57.69230769,39.19413919,46.37681159,15.38461538,43.66197183,71.79487179,80,63.26530612,58.72781065,19.65811966,14.28571429,90.24390244,23.04147465,20.21857923,33.33333333,75,,,100,100,100,0,100,0,100,0,0,0,0,0,0,95.37366548,100,90.16393443,85.71428571,94.6969697,100,95.09803922,,96.80851064,100,0,0,,93.07692308,0,87.27272727,,,,,
2001,Габрово,82.03883495,96,80,50,,100,0,0,100,100,100,100,0,0,97.95918367,100,100,0,90.90909091,,75.250501,68,0,0,,,73.58916479,82.60869565,63.78830084,71.3592233,86.66666667,67.39130435,61.72839506,60,73.125,92.59259259,100,94.82758621,90.33942559,75,0,100,40,34.04255319,71.42857143,100,,,100,100,100,100,100,0,100,0,100,0,0,0,0,99.61538462,100,100,100,95.20958084,85.71428571,97.46835443,,97.22222222,90,0,0,,93.65079365,0,97.61904762,,,,,
2001,Добрич,41.00244499,88.51351351,69.56521739,100,,100,50,40,94.59459459,100,94.73684211,100,66.66666667,100,92.64705882,100,100,0,70,,32.75915103,40.69767442,50,40,,,29.84469953,19.11764706,21.29934211,21.60864346,17.30769231,30.11152416,28.1030445,30,29.76588629,79.31034483,66.66666667,66.37168142,55.28089888,23.21428571,0,100,16.21621622,16.85393258,0,0,,,100,100,0,0,96.55172414,0,96.42857143,100,0,0,0,0,0,100,100,100,100,95.52845528,77.77777778,96.36363636,,96.26168224,96.15384615,0,0,,93.97590361,0,94.54545455,,,,,
2001,Кърджали,62.77705346,95.45454545,66.66666667,100,,100,0,0,86.66666667,100,87.5,100,50,0,97.05882353,0,100,0,100,,54.18181818,75.67567568,0,0,,,51.87969925,71.42857143,54.64285714,45,20,69.89247312,52.08333333,0,51.88679245,86.20689655,100,55.67010309,78.125,28.125,0,93.75,36.84210526,35.71428571,40,0,,,100,100,0,0,100,0,100,0,100,0,0,0,0,94.54545455,80,81.81818182,0,84.84848485,71.42857143,95.23809524,,95.23809524,100,100,100,,79.41176471,0,94.73684211,,,,,
2001,Кюстендил,50.93250444,92.42424242,87.5,66.66666667,,100,0,0,92,90,93.33333333,0,0,0,90.27777778,100,100,0,100,,37.5390381,71.42857143,0,0,,,34.4296711,34.375,30.45897079,34.21052632,43.75,37.07865169,28.20512821,20,37.16216216,68.42105263,100,59.16666667,77.33711048,34.28571429,0,91.66666667,35.59322034,34.09090909,41.66666667,33.33333333,,,100,100,0,0,95.45454545,0,100,0,0,0,0,0,0,92.85714286,83.33333333,82.35294118,0,90.96385542,83.33333333,86,,85.85858586,100,100,0,,100,0,100,,,,,
2001,Ловеч,59.56022945,93.91891892,85.71428571,90,,50,100,0,100,100,100,100,0,0,93.33333333,100,100,0,95.83333333,,47.4137931,66.66666667,50,0,,,42.45204337,50,39.07284768,43.80530973,69.23076923,31.91489362,29.88505747,60,35.29411765,86.20689655,0,75.6097561,75.94936709,21.27659574,33.33333333,97.61904762,31.94444444,27.02702703,35.29411765,100,,,100,100,0,0,100,0,100,0,0,0,0,0,0,96.72897196,100,91.17647059,90,93.63057325,100,100,,100,75,0,0,,89.39393939,0,94.11764706,,,,,
